"['python', 'graphs', 'pca', 'jupyter']",How do I make an interactive PCA scatterplot in Python?
"['machine-learning', 'classification', 'python', 'predictive-modeling', 'scikit']",How should I convert Logistic Regression's coefs into action strategy?
"['bigdata', 'python']",Is Python suitable for big data
"['databases', 'nosql', 'neo4j']",Is this Neo4j comparison to RDBMS execution time correct?
"['bigdata', 'tools', 'data-stream-mining']","Which Big Data technology stack is most suitable for processing tweets, extracting/expanding URLs and pushing (only) new links into 3rd party system?"
['statistics'],Is there a replacement for small p-values in big data?
"['machine-learning', 'research', 'state-of-the-art']","Which of the NIPS 2014 papers are most significant, and why?"
"['bigdata', 'statistics']",When are p-values deceptive?
['data'],First steps when analyzing a company's data
"['r', 'logistic-regression', 'sas']",Logistic Regression in R models for 1 or 0?
"['neuralnetwork', 'preprocessing']",Denoising Autoenoders with Variable Length Input
"['deep-learning', 'rnn']",Number of parameters in an LSTM model
['dataset'],normalize dependent variable with respect to one independent variable
['social-network-analysis'],Studying social media platforms - key data analysis methods?
"['machine-learning', 'predictive-modeling', 'ranking']",Best way to format data for supervised machine learning ranking predictions
['hadoop'],Using Shark with Apache Spark
"['machine-learning', 'bigdata', 'data-mining', 'python', 'r']","which programming language has a large library that can do machine learning algorithm, R, matlab or python"
['k-means'],What is the difference between a scree plot and k Means cross validation?
"['clustering', 'evaluation']",How to evaluate clusters base on a label?
"['machine-learning', 'predictive-modeling', 'churn']","Dividing data between test, learn and predict"
"['python', 'pandas']",How to binary encode multi-valued categorical variable from Pandas dataframe?
"['machine-learning', 'r', 'algorithms', 'optimization']",Fisher Scoring v/s Coordinate Descent for MLE in R
"['machine-learning', 'classification', 'nlp', 'text-mining']",What algorithms should I use to perform job classification based on resume data?
"['bigdata', 'hadoop']",Cannot make user directory on a new CDH5 installation (Hadoop)
"['machine-learning', 'r', 'hadoop', 'map-reduce']",Linear Regression in R Mapreduce(RHadoop)
['map-reduce'],Is there a way of using multiple masters in a map reduce framework
['regression'],How to model compositional data?
"['statistics', 'correlation']",Correlation between survival and QTc
"['machine-learning', 'clustering', 'ensemble-modeling']",Ensembling vs clustering in machine learning
['neuralnetwork'],What does the activation of a neuron mean?
"['apache-spark', 'pyspark']",How to select particular column in Spark(pyspark)?
"['data-mining', 'classification', 'decision-trees', 'preprocessing']",What is a benchmark model?
"['machine-learning', 'classification', 'multiclass-classification', 'multilabel-classification']",how to make new class from the test data
"['statistics', 'cross-validation', 'evaluation']",Assessing significance / confidence of a crossvalidated performance measure
"['time-series', 'apache-spark', 'multiclass-classification', 'scala']",Spark Scala alternative Machine Learning Library?
"['machine-learning', 'tensorflow']",Implement MLP in tensorflow
['knowledge-base'],What the relationship between ontologies and knowledge management?
"['machine-learning', 'python', 'statistics', 'nlp']",Implementation of Tree Kernels in Python
"['machine-learning', 'multiclass-classification']",Classifier Chains
"['python', 'logistic-regression', 'gradient-descent']",Trying to understand Logistic Regression Implementation
"['bigdata', 'predictive-modeling', 'time-series']",How to predict the duration of burst given several series
"['machine-learning', 'r', 'programming']",How can I vectorize this code in R? Maybe with the apply() function?
"['machine-learning', 'learning']",Learning about chess
"['machine-learning', 'data-mining', 'r', 'classification', 'predictive-modeling']",Errror in confusionMatrix in R
"['machine-learning', 'data-mining', 'r', 'linear-regression']",Problem while reusing model for new observations
"['statistics', 'nlp', 'text-mining', 'time-series']","How do you compare term counts between two different periods, with different underlying corpus sizes, without bias?"
['data-mining'],"Determine what data, does certain column have in common"
"['machine-learning', 'hadoop', 'map-reduce']",Can all statistical algorithms be parallelized using a Map Reduce framework
"['hadoop', 'databases', 'map-reduce']",Can Hadoop be beneficial when data is in database tables and not in a file system
"['deep-learning', 'multitask-learning']",How to do multitask learning using Caffe?
['optimization'],Minimize absolute values of errors instead of squares
['machine-learning'],Learn and sample from a generative model with 2000 boolean features
"['data-mining', 'dataset', 'beginner', 'feature-scaling']",What is the best way to scale a numerical dataset
"['machine-learning', 'logistic-regression', 'scikit', 'optimization', 'kaggle']",non-linear optimization for a linear classifier? (scikit-learn)
"['machine-learning', 'data-mining', 'dataset', 'recommendation']",How to model user's buying behavior on Amazon?
"['machine-learning', 'classification', 'sentiment-analysis']",Do we Need to Populate the Neutral DataSets for Sentiment analysis?
"['apache-spark', 'hadoop', 'association-rules']",Spark algorithm to make a link analysis
"['machine-learning', 'recommendation', 'aws']",Using AWS ML to recommend products
"['machine-learning', 'python', 'neuralnetwork']",Debugging Neural Networks
"['machine-learning', 'classification', 'accuracy']","My ground truths output lie largely from the range 50+ to 100, but the possible scores are 1-100. How would this skew my model's accuracy?"
['machine-learning'],Which Machine learning algorithm to implement for web page classification?
"['neuralnetwork', 'predictive-modeling']",Neural Network - Adjust number of hidden layers and neurons
"['statistics', 'reference-request']","Books about the ""Science"" in Data Science?"
"['machine-learning', 'data-mining', 'python', 'classification']","One-Class discriminatory classification with imbalanced, heterogenous Negative background?"
['r'],R code the returns last completed row and colunm
"['machine-learning', 'reinforcement-learning']",Confusion in Policy Iteration and Value iteration in Reinforcement learning in Dynamic Programming
"['bigdata', 'apache-spark']",Apache Spark Question
"['classification', 'accuracy']",Translating a Business Metric into an ML Accuracy Metric
"['machine-learning', 'r', 'classification', 'decision-trees']",Aggregating Decision Trees
"['machine-learning', 'feature-selection', 'supervised-learning']",User identification using machine learning
['r'],How to keep a subsetted value for calculating mean
"['machine-learning', 'markov-process', 'reinforcement-learning']",When to stop calculating values of each cell in the grid in Reinforcement Learning(dynamic programming) applied on gridworld
"['machine-learning', 'data-mining', 'nlp', 'feature-extraction']",Extract Product Attributes/Features
['apache-spark'],how to create input file for collaborative filtering
"['data-mining', 'missing-data']",filling missing data with other than mean values
"['machine-learning', 'stanford-nlp']",How do I assess which sentiment classifier is best for my project?
"['python', 'dataset', 'scraping']",Periodically executing a scraping script with Python
"['machine-learning', 'genetic-algorithms']",Understanding genetic algorithms
['linear-regression'],"Multiple linear regression, fMRI"
"['machine-learning', 'predictive-modeling']",How to measure confidence in prediction?
"['machine-learning', 'predictive-modeling', 'correlation', 'evaluation']",Correlation as an evaluation metric for regression
"['python', 'text-mining']",Optimizing co-occurrence matrix computation
"['machine-learning', 'python', 'sklearn', 'pandas', 'xgboost']",Why initialization of Xgboost DMatrix reducec features number?
"['data-mining', 'predictive-modeling', 'bigdata', 'decision-trees', 'research']",Master thesis topics
